region,ym,prcp,n_stations,oni,month,phase
SoCal,2003-02-01,96.65384615384615,91,0.63,2,ElNino
SoCal,2003-03-01,54.70326086956521,92,0.38,3,Neutral
SoCal,2003-04-01,33.4010989010989,91,-0.04,4,Neutral
SoCal,2003-11-01,24.043478260869566,92,0.35,11,Neutral
SoCal,2003-12-01,33.70795454545455,88,0.35,12,Neutral
SoCal,2004-01-01,11.55050505050505,99,0.37,1,Neutral
SoCal,2004-02-01,104.57446808510639,94,0.31,2,Neutral
SoCal,2004-03-01,13.51010101010101,99,0.23,3,Neutral
SoCal,2004-04-01,8.791752577319588,97,0.17,4,Neutral
SoCal,2004-11-01,20.67191011235955,89,0.66,11,ElNino
SoCal,2004-12-01,116.4642105263158,95,0.69,12,ElNino
SoCal,2005-01-01,175.66236559139784,93,0.64,1,ElNino
SoCal,2005-02-01,169.1906976744186,86,0.58,2,ElNino
SoCal,2005-03-01,42.85157894736842,95,0.45,3,Neutral
SoCal,2005-04-01,19.458426966292134,89,0.43,4,Neutral
SoCal,2005-11-01,6.894318181818182,88,-0.57,11,LaNina
SoCal,2005-12-01,16.606451612903225,93,-0.84,12,LaNina
SoCal,2006-01-01,52.18387096774194,93,-0.85,1,LaNina
SoCal,2006-02-01,43.00609756097561,82,-0.77,2,LaNina
SoCal,2006-03-01,71.37230769230769,65,-0.57,3,LaNina
SoCal,2006-04-01,58.99886363636364,88,-0.37,4,Neutral
SoCal,2006-11-01,3.171264367816092,87,0.94,11,ElNino
SoCal,2006-12-01,19.354347826086958,92,0.94,12,ElNino
SoCal,2007-01-01,16.115384615384617,91,0.66,1,ElNino
SoCal,2007-02-01,37.594565217391306,92,0.22,2,Neutral
SoCal,2007-03-01,6.9288659793814436,97,-0.12,3,Neutral
SoCal,2007-04-01,12.84421052631579,95,-0.32,4,Neutral
SoCal,2007-11-01,13.770408163265307,98,-1.5,11,LaNina
SoCal,2007-12-01,40.36129032258064,93,-1.6,12,LaNina
SoCal,2008-01-01,156.69677419354838,93,-1.64,1,LaNina
SoCal,2008-02-01,40.95978260869565,92,-1.52,2,LaNina
SoCal,2008-03-01,2.35625,96,-1.29,3,LaNina
SoCal,2008-04-01,1.7568421052631578,95,-1.01,4,LaNina
SoCal,2008-11-01,38.348958333333336,96,-0.55,11,LaNina
SoCal,2008-12-01,61.915957446808505,94,-0.73,12,LaNina
SoCal,2009-01-01,9.26082474226804,97,-0.85,1,LaNina
SoCal,2009-02-01,89.16326530612245,98,-0.79,2,LaNina
SoCal,2009-03-01,9.986734693877551,98,-0.61,3,LaNina
SoCal,2009-04-01,3.5653465346534654,101,-0.33,4,Neutral
SoCal,2009-11-01,5.237113402061857,97,1.36,11,ElNino
SoCal,2009-12-01,71.06129032258065,93,1.56,12,ElNino
SoCal,2010-01-01,133.50103092783505,97,1.5,1,ElNino
SoCal,2010-02-01,85.24736842105263,95,1.22,2,ElNino
SoCal,2010-03-01,16.24736842105263,95,0.84,3,ElNino
SoCal,2010-04-01,39.82244897959183,98,0.35,4,Neutral
SoCal,2010-11-01,25.433999999999997,100,-1.64,11,LaNina
SoCal,2010-12-01,184.679797979798,99,-1.54,12,LaNina
SoCal,2011-01-01,19.585365853658537,82,-1.31,1,LaNina
SoCal,2011-02-01,64.71772151898735,79,-1.04,2,LaNina
SoCal,2011-03-01,72.50617283950618,81,-0.8,3,LaNina
SoCal,2011-04-01,5.218072289156627,83,-0.62,4,LaNina
SoCal,2011-11-01,41.64943820224719,89,-1.02,11,LaNina
SoCal,2011-12-01,15.064367816091954,87,-0.92,12,LaNina
SoCal,2012-01-01,21.201123595505617,89,-0.72,1,LaNina
SoCal,2012-02-01,16.70617283950617,81,-0.57,2,LaNina
SoCal,2012-03-01,42.090109890109886,91,-0.46,3,Neutral
SoCal,2012-04-01,41.89550561797753,89,-0.36,4,Neutral
SoCal,2012-11-01,16.237234042553194,94,0.13,11,Neutral
SoCal,2012-12-01,58.044230769230765,104,-0.1,12,Neutral
SoCal,2013-01-01,30.048076923076923,104,-0.29,1,Neutral
SoCal,2013-02-01,14.467961165048543,103,-0.29,2,Neutral
SoCal,2013-03-01,19.44466019417476,103,-0.21,3,Neutral
SoCal,2013-04-01,1.1696078431372552,102,-0.19,4,Neutral
SoCal,2013-11-01,17.899019607843137,102,-0.1,11,Neutral
SoCal,2013-12-01,8.650485436893204,103,-0.15,12,Neutral
SoCal,2014-01-01,2.1058823529411757,102,-0.28,1,Neutral
SoCal,2014-02-01,46.09607843137255,102,-0.32,2,Neutral
SoCal,2014-03-01,33.252427184466015,103,-0.14,3,Neutral
SoCal,2014-04-01,13.888461538461538,104,0.15,4,Neutral
SoCal,2014-11-01,13.414285714285715,98,0.71,11,ElNino
SoCal,2014-12-01,89.89191919191919,99,0.77,12,ElNino
SoCal,2015-01-01,20.37378640776699,103,0.69,1,ElNino
SoCal,2015-02-01,20.065686274509805,102,0.61,2,ElNino
SoCal,2015-03-01,15.483495145631068,103,0.65,3,ElNino
SoCal,2015-04-01,7.23495145631068,103,0.81,4,ElNino
SoCal,2015-11-01,14.119417475728154,103,2.64,11,ElNino
SoCal,2015-12-01,27.373267326732673,101,2.75,12,ElNino
SoCal,2016-01-01,82.96285714285715,105,2.63,1,ElNino
SoCal,2016-02-01,15.66019417475728,103,2.28,2,ElNino
SoCal,2016-03-01,40.05,102,1.71,3,ElNino
SoCal,2016-04-01,15.495145631067961,103,1.05,4,ElNino
SoCal,2016-11-01,25.11078431372549,102,-0.6,11,LaNina
SoCal,2016-12-01,83.8030303030303,99,-0.45,12,Neutral
SoCal,2017-01-01,161.356,100,-0.19,1,Neutral
SoCal,2017-02-01,113.009375,96,-0.02,2,Neutral
SoCal,2017-03-01,9.88469387755102,98,0.18,3,Neutral
SoCal,2017-04-01,5.576000000000001,100,0.31,4,Neutral
SoCal,2017-11-01,2.063,100,-0.77,11,LaNina
SoCal,2017-12-01,0.4479166666666668,96,-0.86,12,LaNina
SoCal,2018-01-01,48.73465346534653,101,-0.77,1,LaNina
SoCal,2018-02-01,8.643877551020408,98,-0.71,2,LaNina
SoCal,2018-03-01,79.01935483870967,93,-0.57,3,LaNina
SoCal,2018-04-01,1.8979591836734693,98,-0.39,4,Neutral
SoCal,2018-11-01,36.118556701030926,97,0.97,11,ElNino
SoCal,2018-12-01,43.70543478260869,92,0.92,12,ElNino
SoCal,2019-01-01,100.74285714285715,98,0.89,1,ElNino
SoCal,2019-02-01,145.8010989010989,91,0.86,2,ElNino
SoCal,2019-03-01,52.72210526315789,95,0.84,3,ElNino
SoCal,2019-04-01,4.171578947368421,95,0.77,4,ElNino
SoCal,2019-11-01,55.156565656565654,99,0.58,11,ElNino
SoCal,2019-12-01,89.58829787234042,94,0.66,12,ElNino
SoCal,2020-01-01,7.059375,96,0.64,1,ElNino
SoCal,2020-02-01,7.570103092783505,97,0.63,2,ElNino
SoCal,2020-03-01,96.44845360824742,97,0.53,3,ElNino
SoCal,2020-04-01,74.94479166666666,96,0.3,4,Neutral
SoCal,2020-11-01,10.785263157894738,95,-1.2,11,LaNina
SoCal,2020-12-01,25.309473684210527,95,-1.08,12,LaNina
SoCal,2021-01-01,58.48645833333334,96,-0.91,1,LaNina
SoCal,2021-02-01,2.0351063829787237,94,-0.79,2,LaNina
SoCal,2021-03-01,32.19684210526316,95,-0.71,3,LaNina
SoCal,2021-04-01,1.8063157894736837,95,-0.55,4,LaNina
SoCal,2021-11-01,0.6445652173913043,92,-0.91,11,LaNina
SoCal,2021-12-01,136.9778947368421,95,-0.87,12,LaNina
SoCal,2022-01-01,3.430526315789473,95,-0.82,1,LaNina
SoCal,2022-02-01,9.16105263157895,95,-0.79,2,LaNina
SoCal,2022-03-01,30.90833333333333,96,-0.86,3,LaNina
SoCal,2022-04-01,6.676041666666666,96,-0.95,4,LaNina
SoCal,2022-11-01,39.608695652173914,92,-0.85,11,LaNina
SoCal,2022-12-01,66.90752688172043,93,-0.71,12,LaNina
SoCal,2023-01-01,194.80531914893618,94,-0.54,1,LaNina
SoCal,2023-02-01,84.54333333333334,90,-0.29,2,Neutral
SoCal,2023-03-01,154.16276595744682,94,-0.02,3,Neutral
SoCal,2023-04-01,1.814583333333333,96,0.27,4,Neutral
SoCal,2023-11-01,15.628865979381443,97,1.99,11,ElNino
SoCal,2023-12-01,50.15257731958763,97,2.06,12,ElNino
SoCal,2024-01-01,54.17916666666667,96,1.92,1,ElNino
SoCal,2024-02-01,170.74791666666667,96,1.62,2,ElNino
SoCal,2024-03-01,78.9673469387755,98,1.26,3,ElNino
SoCal,2024-04-01,24.020833333333332,96,0.82,4,ElNino
SoCal,2024-11-01,10.142857142857142,98,-0.3,11,Neutral
SoCal,2024-12-01,2.8051020408163265,98,-0.42,12,Neutral
SoCal,2025-01-01,13.590816326530613,98,-0.45,1,Neutral
SoCal,2025-02-01,67.15520833333333,96,-0.24,2,Neutral
SoCal,2025-03-01,57.676530612244896,98,-0.06,3,Neutral
SoCal,2025-04-01,7.859374999999999,96,0.02,4,Neutral
SoCal,2025-11-01,100.37575757575758,99,-0.55,11,LaNina
SoCal,2025-12-01,87.07524752475247,101,-0.54,12,LaNina
SoCal,2026-01-01,57.28613861386138,101,-0.37,1,Neutral
SoCal,2026-02-01,72.41717171717171,99,-0.14,2,Neutral
SoCal,2026-03-01,0.6245098039215683,102,0.13,3,Neutral
SoCal,2026-04-01,18.204123711340205,97,0.51,4,ElNino
